video_id,author_username,posted_at,scraped_at,views,likes,shares,comments,collects,t_since_post,like_rate,share_rate,comment_rate,collect_rate,views_velocity,likes_velocity,shares_velocity,hour_of_day,day_of_week,views_at_24h,target_views_next,target_views_change,viral_label
7587272723236228370,phuongmychiofficial,2025-12-24 11:13:18,2025-12-24 21:08:41.567242,-0.2049970152005095,-0.1158005773874652,-0.14299967503951536,0.03315357539179771,0.01277030034999067,9.923213122777778,0.1652125310647595,0.48239257805495783,-0.1626719375008677,-0.02669940136259665,-0.2550793340706847,-0.22390679455849183,-0.1323624348875135,1.293932023771561,-2.0812174953486804,245800.0,215400.0,2500.0,0
7587272723236228370,phuongmychiofficial,2025-12-24 11:13:18,2025-12-24 21:50:39.508908,-0.2008887173602948,-0.11160962041989014,-0.13919214107576783,0.04442477560156661,0.023129192034127704,10.622641363333335,0.16097407844977554,0.5019730919552,-0.16187763988434897,-0.025660553328922926,-0.14545774155915392,-0.1230050492429959,-0.048453543152901006,1.293932023771561,-2.0812174953486804,245800.0,217400.0,2000.0,0
7587272723236228370,phuongmychiofficial,2025-12-24 11:13:18,2025-12-24 22:29:33.272145,-0.19760207908812302,-0.10951414193610262,-0.13826141055129623,0.05287817575889328,0.02608887537245257,11.270908929166668,0.15393332824562356,0.49775865121189256,-0.1616022369809743,-0.028217196365740715,-0.16046107257715764,-0.16947438584752877,-0.11023265845065984,1.4177612766122925,-2.0812174953486804,245800.0,219100.0,1700.0,0
7587272723236228370,phuongmychiofficial,2025-12-24 11:13:18,2025-12-24 23:07:44.317995,-0.194808436556777,-0.10532318496852758,-0.1358076664413256,0.05287817575889328,0.029788479545358654,11.907310554166665,0.15512476321188098,0.5094875420304968,-0.16576052981915462,-0.0296104519159593,-0.17315424855173722,-0.11301215283754638,-0.0729324865301098,1.5415905294530239,-2.0812174953486804,245800.0,220300.0,1200.0,0
7587272723236228370,phuongmychiofficial,2025-12-24 11:13:18,2025-12-24 23:49:13.493719,-0.19283645359347393,-0.10322770648474004,-0.13394620539238236,0.05569597581133551,0.03126832121452109,12.598748255277778,0.15343525277175693,0.518838307636794,-0.16694557649469566,-0.03128751529295786,-0.20185289012941027,-0.17287289079420953,-0.0908662414340715,1.5415905294530239,-2.0812174953486804,245800.0,221000.0,700.0,0
7587272723236228370,phuongmychiofficial,2025-12-24 11:13:18,2025-12-25 00:26:22.136808,-0.19168613019821382,-0.10322770648474004,-0.13352314606307708,0.058513775863777734,0.032008242049102305,13.21781578,0.14890025892679332,0.5182187218851972,-0.16692001134243714,-0.03233414203099961,-0.2204009158621709,-0.22390679455849183,-0.12182898539933364,-1.3064822858837974,-1.0293557219453633,246100.0,221500.0,500.0,0
7587272723236228370,phuongmychiofficial,2025-12-24 11:13:18,2025-12-25 01:03:25.705083,-0.19086447063017087,-0.10322770648474004,-0.13335392233135498,0.06133157591621996,0.03274816288368352,13.835473634166666,0.1456785266836002,0.5165721627468997,-0.1664154760311431,-0.03294640741066275,-0.23025250249718082,-0.22390679455849183,-0.12813943896351154,-1.182653033043066,-1.0293557219453633,251200.0,221800.0,300.0,0
7587272723236228370,phuongmychiofficial,2025-12-24 11:13:18,2025-12-25 01:40:42.534685,-0.1903714748893451,-0.10113222800095252,-0.1331000867337718,0.06133157591621996,0.03274816288368352,14.456815190277778,0.14982975021200812,0.5169677927253475,-0.16713384940034462,-0.03358774629155586,-0.24027154853183488,-0.1671155422264316,-0.12606549584910678,-1.182653033043066,-1.0293557219453633,251200.0,222000.0,200.0,0
7587272723236228370,phuongmychiofficial,2025-12-24 11:13:18,2025-12-25 02:17:59.153719,-0.19004281106212792,-0.10113222800095252,-0.1331000867337718,0.06133157591621996,0.03274816288368352,15.078098255277778,0.14854312238737283,0.5156989976748262,-0.16761168634597848,-0.03401434257852966,-0.24520654765217992,-0.22390679455849183,-0.1323624348875135,-1.0588237802023346,-1.0293557219453633,251200.0,222200.0,200.0,0
7587272723236228370,phuongmychiofficial,2025-12-24 11:13:18,2025-12-25 02:54:56.580925,-0.18971414723491073,-0.10113222800095252,-0.13301547486791077,0.06133157591621996,0.03274816288368352,15.694050256944445,0.14725881071401442,0.5151977743948081,-0.16808866310296228,-0.034440170918848004,-0.24512109870562057,-0.22390679455849183,-0.1302450892229846,-1.0588237802023346,-1.0293557219453633,251200.0,222300.0,100.0,0
7587272723236228370,phuongmychiofficial,2025-12-24 11:13:18,2025-12-25 03:32:18.416633,-0.18954981532130216,-0.10113222800095252,-0.13301547486791077,0.06133157591621996,0.03274816288368352,16.316782398055555,0.14661752148050392,0.514565029228694,-0.16832682963623724,-0.034652797756736735,-0.2501544276773558,-0.22390679455849183,-0.1323624348875135,-0.9349945273616033,-1.0293557219453633,251200.0,222400.0,100.0,0
7587272723236228370,phuongmychiofficial,2025-12-24 11:13:18,2025-12-25 04:09:13.367172,-0.18938548340769357,-0.10113222800095252,-0.13301547486791077,0.06133157591621996,0.03274816288368352,16.932046436666667,0.1459768089433514,0.5139328530754586,-0.1685647819919382,-0.03486523338430008,-0.25009464894263356,-0.22390679455849183,-0.1323624348875135,-0.811165274520872,-1.0293557219453633,251200.0,222500.0,100.0,0
7587272723236228370,phuongmychiofficial,2025-12-24 11:13:18,2025-12-25 04:46:27.310919,-0.18922115149408497,-0.10113222800095252,-0.13301547486791077,0.06133157591621996,0.03274816288368352,17.55258636638889,0.1453366723249921,0.5133012451678967,-0.16880252045884253,-0.03507747805934859,-0.25013702922261094,-0.22390679455849183,-0.1323624348875135,-0.811165274520872,-1.0293557219453633,251200.0,222600.0,100.0,0
